video_id,count
1162,8940
1209,607266
2033,3223855
669,30686
2935,290184
860,38181
2409,46
2690,29945
861,574989
1130,2620036
772,86
2617,236227
2945,284546
1763,906080
1819,1680716
838,6656
2066,356081
357,1282904
2513,541280
2638,417487
247,140215
917,37731
201,119
1770,161
708,974234
2541,974429
1607,1672381
584,321490
2265,131579
822,785667
1717,1951629
1861,221273
1333,260679
1197,151
2533,261546
752,1284
1544,519515
1141,3181626
522,653765
83,702425
2755,3469013
1456,140821
1250,69384
722,116311
1927,161875
88,1029371
2870,3966
425,279
2033,2765073
2062,11688
1634,2524143
707,30445
2833,1171717
499,1894386
1560,42091
2714,2109190
2898,493494
514,2301819
881,821
652,2033537
2478,4973
1618,2112807
1465,890873
2591,434591
1157,762607
1720,139
1173,298032
1286,1051554
2586,32730
655,63703
2433,239730
1536,14
2551,44852
1134,1550855
1474,683862
2045,260
622,87
1848,172
805,201361
1853,33146
817,66297
1916,71244
1125,35645
2076,2759388
1019,980488
2231,220049
1859,186448
2659,301177
1262,50022
1321,722
1939,147950
284,4221
2712,250367
2294,2074799
2738,2778336
2610,49989
1682,1986395
562,1384608
2568,22764
1233,14547
83,783443
2832,1836
2137,3431389
2185,813862
2576,426702
934,43685
578,270566
720,100953
2638,383772
2771,16214
2813,576494
2492,1946346
2089,18933
1085,1590901
1797,14768
338,82
90,60
1324,31607
1,23470
1643,725869
1677,83863
2361,16242
871,479065
1807,1829279
2307,1248265
1927,15581
2158,1551995
2017,1601139
1840,2212839
2608,1290425
1256,51
137,37036
246,132
2855,220
2604,163519
2102,167520
2309,457966
2153,19996
2838,59781
39,480138
792,179008
1879,73436
849,1436030
295,592173
1895,2676363
1783,27071
1219,1623936
913,576
769,3576
806,512841
1791,1014945
2302,19073
110,15788
2372,2306563
1521,34250
277,653
1928,1053120
1940,28122
1866,60886
2628,3929359
1912,2955191
706,818697
1163,3787943
74,2566521
165,171938
185,13271
2913,2549784
2178,214607
1856,2115734
98,47748
122,7046
2305,2102380
1407,735
606,34582
205,106
652,1773622
287,477789
1667,45
1459,63972
1303,1247825
660,56089
1155,118
1444,288915
2028,32888
2224,1052162
2880,30426
1258,38473
2471,2412
1739,11539
401,3314392
852,7950
2599,608499
1079,369999
742,1970461
711,218
1446,394162
1582,549538
671,468
2554,1543812
1295,468146
342,292319
1150,448557
1972,301435
1539,1745366
2796,139295
367,49674
2273,13316
2167,1687433
114,24830
497,1729230
1593,53480
2716,862953
1623,19
2277,13934
505,957174
2252,3405
1269,295436
1184,32568
1672,143
2979,136445
1754,6258
1094,1257192
113,1683089
375,1749575
2808,269556
1924,834625
2824,759978
2528,2327530
1498,1743
2422,41544
435,49416
2534,48344
2561,57940
2883,857422
2669,1791320
2964,133622
2458,169790
731,786495
761,1933
871,454628
1884,106943
1791,1005804
2077,470452
2864,93427
2465,1969508
1604,480017
2047,932891
2954,655636
1528,136
1964,1953050
1186,63
1380,1875
1047,1765290
2048,207
259,191
1110,178
194,106911
1072,436724
2754,14328
1374,157181
2732,1023938
2089,141191
2956,1124124
2912,621042
2971,3289711
1819,726212
1043,2776782
2434,120
2040,1581206
2013,289770
1423,558340
47,30
621,91647
2342,2535579
1367,570
905,38402
1362,176057
407,1812351
1753,1999627
183,29822
1649,3075684
2089,79880
1566,216
757,302642
1118,2502098
1513,2325759
2027,951760
2333,177
2504,2122887
2840,492
2126,1288186
810,307673
883,393
1832,924799
1227,854663
1596,58970
1977,454
1054,38836
1457,2234206
86,11684
2125,134
2175,825285
1730,1198421
2012,242
2309,202850
986,3165260
764,906158
544,477364
2997,1564192
1523,555764
2339,194076
688,317
898,450
316,201563
51,113
84,3031080
1990,19
863,612266
2315,55
2642,56130
1171,44260
663,32756
1736,1670683
810,87906
2656,7
765,1145893
1170,166651
1881,567359
2530,106026
2812,2146946
1197,125
1116,1228002
625,248
106,294617
2079,870215
565,69
799,13680
761,8539
2484,290200
2186,41610
459,213788
1446,763479
2363,367
1548,727313
2538,276103
1455,195
294,93046
810,73164
101,5
1665,86177
2534,21407
1630,433616
2726,488584
1108,187563
2018,872285
2741,202108
1171,2914
1067,4258
2268,1990138
2927,151087
1386,2340595
2170,2721312
1650,9903
1623,17
2637,1084277
2468,362141
2021,56481
1856,2213445
2685,223
294,96369
1993,18
295,925212
1306,229
1396,100274
141,728299
391,2910186
333,169886
1488,165213
1698,2176219
2950,382783
2762,258
1538,521
111,137436
1078,526995
1614,261730
1569,252250
2260,153
1577,197
2168,35316
218,1106
11,222679
35,60807
161,940310
2647,2788849
2918,482868
2316,3041
1005,1531785
3000,240086
665,30344
1614,263224
1587,728948
2143,443465
2369,1715776
1312,1384030
371,187442
2177,1581404
707,19632
1719,312657
1192,415485
1054,6312
1170,277888
2837,923765
1805,179
2966,135396
1762,256043
2570,1665139
2292,284267
2893,62522
2129,300
770,172516
1250,66683
751,333252
1471,162
1158,195
269,1961755
1560,24170
2533,18175
1822,4184027
365,67806
1552,165
2079,939887
243,79079
281,1337373
736,73351
846,1281816
1520,314881
1449,146541
129,53732
1090,2560085
1616,245777
15,847
592,388580
2109,2273312
2606,2548992
1635,155076
2523,26923
260,421378
2548,82
321,96321
2385,220
1806,743
2141,1495664
1003,246569
2131,1220089
399,185968
1414,378
409,517073
1329,28791
2238,239587
1092,1280836
107,440076
554,2423725
1504,6
2842,21253
126,3817
240,16016
2301,120319
2295,38389
1227,795281
1023,147659
2118,2780910
2176,3122477
2663,220
2691,399302
1145,75242
2934,55474
2272,85828
2666,162
310,462722
2868,327
1709,492596
1682,1822850
1459,4045
1636,682813
1297,215
1242,1104770
2123,2307745
2839,354458
1687,286
272,1435018
884,1519526
2095,136
2222,3161
2760,622299
1454,57
1042,5
877,107065
212,334789
878,1459772
2183,797253
376,9545
317,2402
676,35653
2965,803098
1338,1380765
2014,1322309
2952,3691029
1441,160440
742,1817359
1791,1051807
280,208672
2083,690308
2532,1293190
2353,26
634,75143
595,3487
14,1630897
658,19848
2611,54301
666,1101173
1138,46395
1167,2460099
1563,22289
2417,1293
1638,1308800
1287,1355242
1392,318205
2405,1331980
43,700387
1699,2579
2665,1894993
2382,444175
2183,754121
2695,98717
1068,676315
1219,2342744
1599,20719
1093,42623
1199,274861
1125,64327
1092,1533928
2771,66810
2871,307931
1174,91
2403,451707
211,2014041
291,454683
2580,85551
2653,42925
800,222937
2987,13105
840,560
2752,283074
1358,2035433
2845,176106
757,1327222
362,3911
1666,937524
541,37
902,270404
1388,102498
2259,7973
1277,1095882
1422,2819944
516,269
1313,3131225
2144,16261
2152,175678
1292,90
165,236160
908,12574
1300,2715897
286,339773
2581,1454843
2791,232110
1665,72259
670,1104
902,1758678
2057,306611
2191,107765
2971,3501720
2380,143833
853,318943
2033,3180672
1815,321148
532,5187
2497,92
2077,253803
2596,588549
1740,342652
507,143108
161,892901
2298,250800
2782,1595981
1471,169
2582,8660
2254,177972
1928,1036917
581,97
858,21
729,589053
2338,190220
790,20
1566,254
2001,4140
1975,1295599
1755,633900
741,2682559
2008,997502
2869,125698
2784,25266
1782,253
2075,1728341
1128,672679
2234,4736
1872,1868
1700,1635995
1783,16121
1649,2244159
2647,2788134
53,195102
1557,571077
1599,154336
2372,380498
359,27086
523,57037
2405,1339352
2675,28782
1126,119
85,524671
2664,60059
2895,16
528,156
2288,678909
2527,431
1963,1939517
383,228529
1323,696918
2654,3631597
626,1909836
2059,1260336
1277,1021477
86,3611
2007,7
1028,205011
2362,71577
863,729591
2652,331209
1803,24839
1203,1096
2559,309714
1085,1519669
2344,3146720
2970,114
2537,117
2521,248
504,25876
436,2044503
2930,388298
845,1480898
1855,1673048
2320,644332
565,77
293,21297
270,1249626
1984,30436
1919,2967725
2900,43500
1634,3071373
465,1265196
679,161607
2040,1470093
2765,222
1790,49616
1762,307845
2105,54054
2823,111526
1853,166982
1092,1466617
354,1136460
1931,7841
1869,1364134
538,11081
826,192384
999,210273
2628,3223591
1674,1072985
398,44299
1098,70686
1529,1048626
1774,57
2050,920926
1449,756712
2947,81691
2922,2414255
2040,1419058
2832,2999
2157,2843
24,52817
533,24587
1847,29
144,35988
942,97794
1951,302172
2626,5943
2782,1332167
2922,2501756
2606,2295480
1806,1085
1131,203883
2356,96517
2281,1613684
2792,22651
1031,1235066
53,463907
1537,96
1596,188619
2291,14351
190,102412
2731,59006
1863,122
2293,307740
1847,30
2060,147
2464,68
2854,201699
1202,141125
2550,1834704
427,93499
109,9914
893,952
63,2470084
356,475168
621,348538
103,572520
237,563936
2232,329187
1081,1143
1462,57
245,454644
1056,337350
1757,55638
2507,483135
2992,3380
2205,38070
1617,31
2962,94845
1866,44001
1971,217
1430,5878
444,713156
194,50916
666,1060737
377,318866
1437,751144
2957,89984
1259,607622
1040,187
2674,301005
791,226681
1526,237
2413,146
1015,709626
2402,9439
1695,37352
1754,10483
348,1311038
2642,17349
1357,237258
2032,9611
666,1207380
466,2587789
1403,716157
69,333784
2684,2563822
433,1078029
2768,1587032
61,2837248
673,1672308
538,10609
2433,260836
2648,78314
543,25536
2131,1886418
1884,640790
759,163046
226,1667065
1553,136
2215,933949
2477,173
608,397795
1204,25786
805,254606
511,510964
2616,11962
2578,869402
2582,26494
2647,2621634
1870,134
1322,135
566,841703
435,382286
2516,266545
3,2244254
2433,270955
1174,90
1820,405
1899,100516
1359,693475
349,331630
1573,313
1338,1568110
2132,894700
1383,74033
1012,7994
2671,2370730
141,746063
1041,51709
940,225642
1888,90
542,1009430
898,13807
548,359276
2582,76492
983,7671
1179,381519
1468,236504
888,191
2636,828515
2775,172056
1929,2495477
29,11838
1272,81615
162,1905
790,14
628,1682
2554,1496911
2965,259629
291,264166
32,2862068
540,20692
2515,1553608
2498,1228840
497,1645758
1796,1057
1201,162
892,170
849,1295433
1584,367329
151,50268
155,8023
516,1405
2967,293615
134,3328000
2179,327624
1370,2167169
22,236
2850,177
1268,360098
2157,3074
1285,10659
2116,2717402
1639,517619
599,401461
1404,17117
2535,40953
38,120
475,36
2788,181
362,4094
2627,1327483
1646,806212
1893,2782519
2082,810266
2288,678275
1201,200
1748,367020
20,893773
407,2721380
1381,1054444
2122,9
685,5512
1028,77687
1815,178452
992,2977
324,77008
503,46730
2385,190
1685,1905782
1857,103899
2536,311749
184,1107811
1675,227
2541,793010
2374,117924
1315,2080075
1945,812111
441,1199440
2264,162
546,1654678
1062,119
1731,28151
358,216476
157,2182
291,332704
485,3461
1718,111745
400,52
2864,122203
1463,1421
2793,83304
1170,371799
2936,1914913
675,2160404
2998,33
2663,5149
721,986913
1112,348789
2520,1005
2610,77617
2384,226908
2734,52852
1166,59256
802,82275
277,852
514,2350095
1862,1672882
1148,33323
1779,1610338
2429,301
2938,51773
1491,53
2622,2451
2961,1934319
2579,69682
2517,133050
6,67055
2386,799171
1020,318708
812,27294
2,1666668
2226,460305
356,750416
72,114454
2037,819815
1918,170658
144,41487
1267,329822
1430,6111
2507,443824
1316,1103942
1425,45662
2670,3148274
2657,15
1393,297
2866,1089025
2087,378822
532,3432
1383,54836
2940,21061
1101,336220
2414,334
83,843221
2651,197225
1318,227
1601,583352
447,175643
2482,2609108
1986,242406
1158,217
1139,1132159
2848,470316
1180,66064
1805,159
917,27112
2114,11636
905,91778
237,575138
525,259
1236,287
1286,1081304
2318,2673695
180,279070
1386,2289211
775,2527335
110,14033
1228,112509
2985,1907
843,2980882
1424,1123095
2189,111520
811,188
547,1425543
300,605079
2215,958894
1709,380679
1346,208
2227,51231
393,277
1844,916
254,56524
1618,1778415
2087,118424
2880,24377
2811,553726
2897,23274
2509,321326
1293,847407
2900,84946
273,114422
505,847995
2161,514097
1993,20
674,2742
1168,1197
1663,46667
977,309
166,116849
1239,3
2329,752
519,1218765
2036,236170
1243,63
1974,190557
2547,1030561
534,84
1585,262792
1913,40087
2332,865757
1182,3422691
2685,217
996,842264
1997,21565
2105,156702
1744,177090
1165,140
2438,20000
961,449599
568,2191434
2821,7
1925,1135210
1510,2200091
1736,1669702
1732,51447
1145,39189
1805,167
367,156480
1391,2112063
2778,108
1776,2336306
211,1761964
1241,414957
814,285
2407,62977
2241,3458
2295,37975
2,1659232
976,1412515
1806,2170
2586,98272
1526,248
785,44
1565,144
1862,1542599
1492,320256
1685,2360725
566,939697
2210,2243442
480,229760
606,19395
1370,1955707
155,11462
209,42959
1029,333515
484,159
379,945366
1283,2474698
2831,222
875,1125260
1672,158
2065,198
574,64595
605,906687
534,82
2525,28049
1585,704297
2057,221037
1652,1908653
2294,2210581
1348,2622765
115,2371
802,32180
1888,100
1648,65659
2606,2157404
1046,457
2453,1190354
832,439230
973,1667536
1859,317745
2925,670750
787,240
604,2798675
1900,332
2780,1912402
642,129110
2445,430229
2210,1857405
2616,12374
933,38223
2044,2955380
1204,946
1406,908016
1670,3252482
2239,31111
1940,331586
1755,313852
1108,97251
2748,75090
2550,1768257
1174,109
2640,1767
721,905756
105,149196
1369,1290002
1583,68635
1438,1989811
2563,268919
14,1685866
187,13427
354,2159093
1681,226
2637,1127532
1159,319593
2240,1305864
59,254
205,97
651,271315
2813,510608
2648,71301
2822,80
1190,61364
2627,672138
1227,903856
1584,389671
1586,760194
944,252837
778,1548972
2518,193337
1331,1241528
594,252
153,337633
2970,117
1617,21
1717,1807922
649,201
1548,561308
463,2180042
849,1239764
47,27
1908,185
113,2067564
2780,1820499
1392,309355
1642,2511783
408,229743
252,32
247,34279
361,704
2563,735176
904,322
2872,80249
1245,260170
1078,524635
1640,105626
280,234998
2824,727499
2334,1919495
2770,175342
309,20301
2386,1042860
1310,2834916
2546,90642
1540,141540
838,305250
1560,45399
471,51401
260,104873
1233,6411
808,360044
2765,228
2828,203113
2180,720276
1123,12270
1592,2430591
2756,136908
2593,683934
1122,117
2767,801598
2737,187677
2563,332331
157,424
1746,608045
208,101751
2928,276
1277,1063787
1028,233117
708,1121828
1322,137
2129,319
322,34420
1964,1717450
1513,1871408
5,169730
707,16098
1729,1787
1401,29105
2199,343
903,12
2735,25766
2220,28181
1490,95267
502,163687
49,1963
1946,2745051
1545,1901475
755,204787
872,632626
2845,336132
437,3165976
983,8035
1989,175263
165,101900
1675,276
67,19580
1097,2510014
2170,3050812
2990,439666
1985,237072
2966,130019
623,49583
2468,225050
1159,128652
668,177952
868,2382789
683,1800868
120,498138
2628,3354461
613,110977
2325,6
2216,322288
1003,125539
1880,1921955
2631,89
1213,4883
573,57
2215,939034
1018,79
1212,417583
270,398255
2099,1424729
2645,1694527
1318,205
2688,4205046
1945,629394
162,5634
1016,1911877
2723,43612
1844,30812
2191,104149
958,3404437
1552,168
1241,183800
721,932363
1208,78
447,189979
1984,39693
773,716542
1306,202
2274,837937
2681,149
1921,2350909
971,2085854
1163,3655431
1962,719023
477,161149
1518,46
908,14326
939,168854
1212,332353
1031,226373
572,312793
736,374278
596,24463
2546,101666
744,2258103
892,179
2992,5412
621,362259
1389,156439
561,693
1912,3080136
1479,505328
1173,66896
780,501008
1942,875510
2000,176485
687,220
228,56319
1336,69
1170,280676
1492,825957
2463,54318
1942,773403
935,2088690
2569,59567
1690,1137621
1769,15579
1247,101
875,1174888
2050,1698166
573,59
2701,125
360,1229502
211,1743558
172,357819
2839,105254
1668,228023
2905,4321257
1312,277868
1358,1765213
846,1210667
2686,39
2341,187
239,105428
1134,1584608
2486,1041056
1819,845809
2600,706824
1331,1244668
2328,130865
1919,3788596
964,243530
2686,38
2334,1965456
830,156244
1700,1641274
1508,182
2839,170933
2102,81830
1094,650509
1846,104215
1088,132855
2568,46634
1527,2869321
457,706217
475,36
695,892267
2208,109
697,165521
2495,6503
1175,1985411
396,174
340,80
502,5555
508,71
2090,1931927
1928,989795
691,202
1336,225
2585,246637
1661,86
2783,2718628
410,521914
1490,5161
2977,192726
181,1743913
2015,2015618
1669,630800
1527,3135848
863,749551
1261,3066736
2590,221883
708,1119294
2973,17498
2936,1499761
1812,313181
1592,2252143
2767,454413
2470,7630
2735,19529
1159,452100
1431,2412047
1887,1195095
479,540955
2772,2348331
1739,17218
1102,53602
2747,316892
610,25305
2848,198223
2274,871312
2583,1028
2692,5911
351,196
2445,704203
1,76196
2478,1615
769,26216
2276,88462
1042,11
62,1648673
2882,66015
312,2225851
1878,403907
1065,54526
2202,2313476
610,53775
830,236013
2180,1144359
2818,57
2308,755
2892,179625
2768,1586799
1502,5624
2258,1878238
2220,53126
2110,5480
2393,143
2151,614571
1473,1781128
1114,3043534
2831,247
1383,79254
656,123
1369,1184911
2885,1660102
2013,226794
2188,295898
1608,155
2202,2497173
2674,312993
139,285
2291,53470
2995,221211
2123,2239672
1151,234105
1127,3289914
1238,712061
62,1753612
2333,236
1842,19131
436,1755676
1731,38601
2839,188722
790,15
2687,1101457
940,246704
639,294815
1402,66506
2952,3562858
1366,353889
619,6
2104,10028
2303,21
2692,7808
182,3522386
1426,96
2548,62
288,134180
1464,259244
2889,1486527
1912,2997225
2085,55210
1202,127650
322,110463
1013,226540
760,17029
1469,733534
176,11
1147,27466
459,199846
1921,2479400
2441,271
792,238609
1220,47970
500,16
1825,103494
2976,40690
2297,176
2237,749037
2239,2586
1011,2375056
2169,1186
1726,276225
574,38129
2610,119933
2580,111939
568,2205244
2785,6886
909,34860
1127,2567215
1496,64265
2725,163747
1024,1625931
2647,2629221
1817,1623177
2877,152
1132,19
1864,3063447
102,1939274
2585,95231
1757,1476
287,543125
1938,450474
2734,5967
2041,41913
2918,1545239
920,996650
2707,2889672
1598,1754613
109,18035
965,242136
2112,1939458
604,2004390
1424,1309765
2495,18052
2836,12938
2092,856908
909,25637
2389,491
348,1406464
1355,639781
1771,1626755
780,1228124
131,292332
1709,115572
1015,172139
2817,36102
2864,228321
1191,91723
684,7277
1932,273216
1741,124
786,4869
1282,2581709
2813,582723
1343,340976
2281,1847428
427,295942
251,175500
2690,4652
941,90519
1680,9516
193,181
2294,2172643
302,2271
712,529523
2074,1495709
370,46593
1635,165773
2033,3525654
2131,451138
2876,296240
962,1938736
2269,127320
1734,2206259
703,2984193
918,143143
2684,2801053
2287,450216
1884,297209
2626,9403
1239,2
1654,42737
1913,40724
1622,961277
1788,69108
1229,216283
2413,175
2890,652095
2978,299880
2492,1775128
1686,1329994
2523,157557
1535,2511332
805,208444
1182,3084075
479,1466820
2033,2878683
609,292
354,880822
2531,1725381
2995,151784
1309,1465
1621,10917
306,107
1657,1252359
1665,37958
1848,206
743,225714
2797,18
1178,7505
387,147961
1460,1683489
2375,216
701,8354
648,582755
2478,2584
2093,1956447
530,2714990
1916,282949
1341,41
363,3013058
24,69383
2301,114812
902,285663
284,378
2853,1758025
707,52216
67,44986
676,23412
2351,91
1634,3327143
1688,57332
1001,154729
703,3089349
1572,1332883
1147,4517
2797,19
1334,873205
1011,2438126
1296,121015
322,259291
2953,301
213,97230
108,52424
1527,3576955
1324,77552
1100,1002410
2058,61645
1052,460959
261,602529
810,288734
1234,174974
2901,51598
2299,8817
279,325211
104,2051492
1441,645518
2218,1368553
10,7114
418,76611
2652,182963
689,119776
2379,1175876
961,325316
104,2634840
1361,3370
270,21019
845,485806
1832,764907
412,2401900
2917,44
1365,154
880,62102
697,147944
2260,192
2993,539141
2453,97302
1520,312900
650,203
470,31100
2107,2232524
557,1332565
2536,270727
415,2597192
228,6129
2368,1919922
2843,2049656
1563,206386
723,1715947
139,240
646,540246
234,291
2193,76
902,1128823
2329,44
1622,841257
2793,19426
1480,3712615
599,93952
398,101275
2920,295
2972,901957
1528,141
2913,2213949
1554,84633
149,537287
1002,754245
1468,1418775
688,640
2001,74876
542,1561124
641,1675141
798,435924
1572,1298558
665,40927
728,969748
1848,157
1054,2501
876,32110
2572,132777
1975,1065838
2898,615610
182,3716904
1650,10388
1160,270
747,318046
2860,13334
720,67738
1108,459329
580,1132701
2588,212097
1313,2673798
988,65
98,137421
724,2548543
1997,98879
757,516771
1169,1157675
613,104006
2673,1004915
2609,3673
2590,551576
534,81
1860,67403
918,102629
773,961341
2537,102
1688,31171
625,44150
414,18130
2580,22756
475,37
2293,296590
1598,1985520
2530,34649
81,522556
2097,184
852,892
1176,1930
2132,754354
1958,110
1764,217265
1054,10755
2115,3021729
2004,57585
2636,281618
616,17548
2867,44
32,2756002
646,250714
750,215
2772,2013682
2620,1151556
2960,381
1944,953001
94,47212
871,400386
2040,1575706
2675,72687
309,28430
2133,183845
923,257972
482,163
2044,2966078
2511,1181400
2767,561462
2934,42543
2843,2059055
2529,53
203,1176660
1137,1080577
226,1869356
1374,9453
2217,142140
2,1605905
1034,177355
339,474
2326,611212
286,248022
151,22396
369,1414088
1631,83135
1999,143
2872,52878
465,452861
2228,2189703
773,967365
805,255263
223,52556
661,752656
863,672219
391,2777713
831,217
1368,190812
922,333297
775,2214713
1815,544058
822,331673
1621,1483
1457,2406707
2460,158258
728,990059
1559,190457
2995,195843
2976,32233
2078,305
453,2327172
1611,72787
1433,167
1961,85514
2614,2391311
2096,347313
203,1144887
1191,46345
2733,219783
2175,1095213
2177,335729
1761,3516829
1954,538624
1997,17268
1501,34319
2293,300888
528,169
1933,12669
799,15079
1451,25327
1782,293
1646,600514
2473,590862
958,3152381
321,112076
156,5264
1297,184
2071,599205
872,515884
438,274693
2894,2543600
2671,2452724
2570,1942377
1219,1941647
658,12301
1600,604853
2838,222148
647,97153
2006,387935
192,739897
90,62
499,1900486
605,1150246
2806,586881
563,125
449,2375682
365,308341
1767,261317
2675,26192
2967,279943
2297,182
1749,29030
4,2719547
639,52202
43,82388
2403,265227
1669,694032
692,5228077
1244,70941
615,108
1468,294949
2967,261913
1174,105
1060,65
2726,208441
521,149240
737,2135896
1997,26411
1577,176
2009,11983
998,366112
2837,524833
2669,2052586
1804,129034
1282,1850528
1045,185
1714,280195
2036,78809
1837,1556542
1140,241095
1402,367046
1782,284
2532,330912
1153,2234
2620,1219746
611,4678
1210,218
1658,40303
425,253
1455,98
2997,1576426
981,33683
811,171
2429,326
1214,103823
1453,1959683
1552,177
1500,651577
1068,568019
943,229
2309,53362
76,218815
871,478750
646,419383
2858,181102
1528,138
2127,1967384
1984,16966
1106,250296
2451,4691
2768,1881630
1311,2215561
1677,237751
1697,16540
1168,216
319,539880
2591,351426
2857,249035
2189,106994
2880,47663
1137,1400419
175,440065
166,1503
2859,585037
1453,2222591
2939,1312384
2869,158314
2424,38
1730,1398566
1350,910018
1846,86351
2125,107
2943,86341
1629,21668
2372,1845845
984,229
729,105436
1386,2167252
480,339364
740,314081
224,175
645,1844144
172,319233
2691,572982
908,15623
1960,242140
662,1044669
1263,95713
223,301465
584,394844
2553,658
2025,531
2975,2151662
1114,3541325
1869,1165963
2933,2314901
2285,83
1651,640
2001,38406
2012,211
2229,3192066
701,2927
2834,261770
710,11426
1167,2465100
2413,140
1440,70172
1451,14289
56,224853
146,1621571
2437,66079
107,751104
376,44936
934,637
1577,188
1870,150
2128,379185
2912,114848
1060,70
2990,411462
368,391108
288,261025
2315,52
665,26244
1631,21670
960,204521
2401,19055
2613,487458
1249,2421251
244,2526521
1689,62008
2016,112
1189,20184
1676,20
1369,1045808
2821,286
2384,109283
2969,1002111
254,197785
102,2150409
2541,390851
487,1446704
2072,165
1361,7764
2187,203
1020,408732
13,74823
1032,71
797,143
179,3434194
2551,7546
1424,1316655
2709,196
1079,779233
1870,141
2096,131152
1058,16
559,2052129
765,1547235
2262,2963
2116,2825213
1102,14027
822,176228
759,33890
2198,67920
735,26477
1111,36212
2471,460972
1766,521541
142,83688
2463,84201
1683,6668
2625,1589
1169,1113418
2373,104309
1736,1364688
2749,214
1155,155
561,69823
1631,4593
2643,1191594
2107,2171210
1486,789848
1995,1215659
1133,145
256,250275
1033,2821757
2917,43
1599,3200
2972,808510
1608,90
449,2325900
663,2294
809,259
1808,2076784
2633,9006
1942,428786
1048,19
1974,124994
48,1916140
869,5293
2744,1334538
2238,79945
1445,1526216
246,163
2516,544312
1755,653183
974,186
2926,44525
1357,142538
1595,1028584
2022,45226
597,1906460
768,281913
951,154119
21,1165457
1138,84286
1812,71352
648,296746
2708,80620
2277,2326
756,95
1157,868393
50,280
2007,8
2191,107546
1396,248539
940,195070
2861,2261151
1601,618615
1592,2375615
2890,172756
292,2931852
2433,232437
394,20057
1513,1849102
2308,133
704,151944
2292,552871
1217,81938
548,1007468
426,36664
1776,1835775
1006,254697
1940,604088
166,16513
2238,320170
1779,1419798
2512,60122
180,302332
300,1334187
53,391287
1588,178192
1829,1562462
2569,128237
2940,26543
2832,4116
2030,83237
2818,32
642,125426
841,903
1145,55872
1764,270341
2721,193230
114,2606
617,37480
1210,173
2031,516194
2065,199
2125,114
550,96601
1120,188912
2329,83
1693,145
167,217
1016,1407540
919,2883
996,233246
1587,687263
570,14
272,1699184
2187,169
2584,356195
954,279153
1688,15455
1704,20567
1181,116025
16,160793
1570,11018
215,3103168
1393,350
1289,4920
378,12
1482,522830
1791,1114771
378,19
1469,2107544
1816,33
2602,53913
939,241295
376,943
1497,64121
2386,1838799
2379,1419132
362,4239
2770,241721
449,2581686
1930,2260
335,1366736
636,1806026
2245,228
2846,216594
1643,666990
1840,2786034
2020,320
1038,1936248
706,605768
2595,198444
1309,3454
152,119548
145,86942
1479,85113
748,2735974
2193,57
948,1304
944,316426
833,525702
296,127812
1215,63
1034,157757
251,347965
1119,151954
556,12297
1402,252072
2710,3514755
1163,3803476
1886,4845
392,3221
1178,8426
853,407987
2522,1699006
1485,5884
1216,563846
2322,2723691
155,19571
1949,2172484
1764,480312
2283,653418
846,1214590
2661,817942
1152,3080505
1878,710802
822,592252
859,1640386
1609,1083038
1496,5244
113,1868552
2568,58822
421,53175
2678,2564332
1442,2764702
5,224084
1994,13887
2004,103396
2168,24464
794,820814
1871,696145
2638,397715
1945,246257
1951,300912
1333,263395
887,230464
404,188496
1637,923418
1971,206
41,306853
2174,2028611
2984,238
190,112939
2779,79407
1699,228926
1441,491217
149,157125
2733,113266
1020,597247
1278,448025
2563,598574
2349,533901
920,1121918
1814,195
112,52228
2990,408016
2293,310514
2264,169
2858,230798
818,2989510
2426,24404
1705,131900
875,1292053
583,68
2155,1600362
339,435
1882,50
1988,34210
143,180766
534,81
2813,477978
1876,152997
1544,311351
2419,1540
1882,48
743,232950
1052,828686
679,45210
700,1493790
943,261
2279,605511
1092,1212648
2279,613729
2849,432703
290,1781879
2008,261362
2463,101629
1851,17895
290,2035817
889,19309
2122,15
2926,20896
589,76
633,73457
1043,802070
55,189618
1546,1771626
651,434591
1962,44841
2464,75
673,1780344
738,64495
2185,837906
2192,328762
1646,252068
1564,32
1916,35527
1224,2212345
2388,6512
2404,436434
1185,1724326
2841,548810
369,1418680
1866,161733
1289,7785
1480,3951818
2428,797
449,2330760
2370,2090981
2512,288147
1864,3674651
2465,2128357
1401,15429
25,112043
1720,96
1166,194886
1372,2038872
2728,2497152
1777,1559709
2983,207
357,1026093
2866,1145587
839,966616
1762,332491
1184,98528
2903,306111
55,207879
1738,370864
359,10936
1440,704288
2626,3600
653,135
504,2768
1188,1558022
589,79
2129,311
2977,527903
876,7672
1874,7052
1503,133
344,242
2939,1293269
335,1233500
1373,577752
1495,212343
2400,136749
328,155187
2083,261477
2907,51
2598,120
1014,1149856
1959,625592
265,191
1403,744178
1343,314670
362,17186
1406,1045062
386,72752
667,9241
2939,945539
2495,12702
2970,10703
1690,903567
2013,145680
826,205518
2033,3281279
2668,348789
1637,638153
344,253
792,86351
624,787404
414,8785
268,199026
1315,1875179
828,746929
1703,166426
1756,318113
2098,2332244
2089,21837
1740,1178679
1507,18633
1536,13
2782,685330
1231,70
1285,5231
2867,43
859,1725342
2241,69740
2179,945305
558,85
1513,1999006
9,329
1492,821056
2984,2816
803,163
2126,1120383
1801,111557
2016,127
1110,206
1611,477486
195,195866
2308,70
2770,208968
2183,928073
1580,24
975,309579
2717,577702
2252,1611
1231,76
